sku,name,desc,rating,price,quantity,type,image
278022,2018 Cannondale Quick 5 Disc Women's,"The Quick 5 Disc Women's is ready to carry you from point A to point B and anywhere in between. With an aluminum frame designed specifically for women, you'll get an efficient, comfortable ride whether you're commuting, joyriding, or just running errands. The nimble, fun ride is complemented by SAVE Micro-Suspension chain and seatstays that keep you comfortable and connected. With a Shimano Altus/Acera drivetrain and powerful Tektro hydraulic discs, you'll have efficient shifting and smooth, powerful braking.",0.0,650.0,18,Multi-Speed,http://thebicyclechain.com/images/library/large/cannondale-quick-disc-5-278022-1.jpg
277961,2018 Cannondale Quick CX 4,"Up for anything, Cannondale's Quick CX is fast and fun everywhere—from pavement to dirt to potholed city streets. Its mountain bike-inspired frame, suspension fork, wide 700x38c multi-surface tires, and disc brakes deliver sure-footed performance anywhere you choose to ride. With a better fit for multi-surface riding, as well as SAVE Micro-Suspension seat and chainstays, the Quick CX brings maximum versatility and fun to all of your rides. You'll love the high quality Shimano components, and tough, durable handlebar, stem, and seatpost from Cannondale.",5.0,650.0,13,Multi-Speed,http://thebicyclechain.com/images/library/large/cannondale-quick-cx-4-277961-1.jpg
277964,2018 Cannondale Quick Disc 5,"With lightest-in-class weights, bright reflective graphics and a smooth, stable ride, the all-new Quick is the fast, fun way to get fit or get around town. Confident control from the OutFront steering geometry and enhanced SAVE Micro-Suspension chainstays and seatstays keep riders connected and comfortable. The Quick is also one of the lightest bikes of its kind, making it easier to pedal, easier to lift, and more fun to ride.",4.0,650.0,12,Multi-Speed,http://thebicyclechain.com/images/library/large/cannondale-quick-disc-5-277964-1.jpg
277935,2017 Cannondale Cujo 3,"Beginners and seasoned racers will love the lightweight, responsive trail-ready Cujo. With its huge 27.5+ tires, and dialed, stable geometry, the Cujo will make you more confident than ever on your favorite singletrack. The 120mm-travel Suntour fork shreds technical trail sections with ease. Find better grip than ever and float over obstacles with 3-inch Kenda tires, and tackle tough sections with 120mm of travel from the SR Suntour suspension fork. Durable Cannondale alloy handlebar, stem, and seatpost close out this tough, trail-ready package.",4.0,699.9,14,Front-Suspension,http://thebicyclechain.com/images/library/large/cannondale-cujo-3-277935-1.jpg
277990,2017 Cannondale Synapse Claris,"On anything from fast group rides to daily commutes, the Synapse's low weight, comfortable sportive position and smooth ride will help you fall in love with cycling. The aluminum frame features Cannondale's Endurance Geometry for stable, confident handling and a more upright riding position. The Synapse SAVE carbon fork further reduces weight while smoothing road buzz. The Schwalbe tires offer confident cornering and descending. Shimano's 8-speed Claris drivetrain gives you a wide range to tackle any hill, while Tektro brakes ensure smooth, powerful stopping. Cannondale provides their own high quality stem, seatpost, and handlebar to dial in their trademark Synapse position.",0.0,699.9,11,Sport/Performance,http://thebicyclechain.com/images/library/large/cannondale-synapse-al-claris-277990-1.jpg
309365,2018 Cannondale Tango 3,"If you're ready to fall in love with mountain biking, the Cannondale Tango is the ticket. Packed with features and technology derived from over 30 years of designing bikes for the world's top racers, the Tango sets the standard for fast, confident fun. The SmartForm C2 aluminum frame is lightweight, nimble, and designed specifically for a woman's body to ensure a great fit and a supremely confident ride. The SR Suntour suspension fork with lockout option provides 100mm of trail-smoothing travel and the 2 x 9-speed Shimano drivetrain with EZ Fire shifters provides plenty of gearing options to take on the hills. Powerful braking performance is covered by all-weather Shimano hydraulic disc brakes.  Swift 27.5-inch rims and beefy WTB tires bring agile performance and stable traction that will give you the confidence to push your limits. Other top-quality components include Cannondale's saddle, stem, and seatpost, offering an excellent position that you'll be able to ride all day long.",0.0,699.9,11,Front-Suspension,http://thebicyclechain.com/images/library/large/cannondale-tango-3-309365-1.jpg
309339,2018 Cannondale Trail 7,"With its progressive geometry, impressive construction and high-end features, the Cannondale Trail offers unreal performance and killer value. Built on a strong C2 alloy frame with 100mm of trail-absorbing suspension provided by the SR Suntour fork, the Trail 7 is the bike that will make you fall in love with mountain biking. The 18-speed Shimano Altus drivetrain with EZ Fire shifters provides smooth, fast gear changes, while the Shimano hydraulic disc brakes keep you in control no matter what the conditions. Durable Cannondale double-wall rims and trail-grabbing WTB tires will have you flying fast and furiously even when the trail does its best to slow you down. To optimize fit and handling, Cannondale uses 27.5-inch wheels on the X-Small and Small frames and 29-inch wheels on larger frame sizes. Dressed up with Cannondale's own high-quality aluminum components, the Trail 7 is ready for your next adventure.",0.0,699.9,19,29-Inch Wheel (29ers),http://thebicyclechain.com/images/library/large/cannondale-trail-7-309339-1.jpg
277955,2018 Cannondale Quick 4,"Grab fitness by both grips with Cannondale's Quick 4! For the weekend warrior, the daily commuter, and the greenbelt explorer, the Quick is the perfect avenue from point A to point B, and the perfect escape from the indoor elliptical. With nimble 700c aluminum rims, a peppy aluminum frame, and high quality Shimano components, you'll be dreaming about logging miles and working up a sweat. Cannondale supplies the brakes, handlebar, stem, and saddle to tie the bow on this utilitarian machine.",4.0,700.0,10,Multi-Speed,http://thebicyclechain.com/images/library/large/cannondale-quick-4-277955-11.jpg
278011,2018 Cannondale Quick 4 Women's,"Side streets and bike paths, prepare yourselves: the Quick 4 is coming for you. This peppy get-around machine is the perfect answer for those who'd like to get in shape, go by bike, or explore their neighborhoods. With a lively women's-specific aluminum frame, and nimble 700c rims, you'll have plenty of get-up-and go. The Shimano drivetrain is trusty and smooth, while Cannondale's brakes provide smooth, steady stopping power. Cannondale's supportive women's saddle, seatpost, and handlebars create a comfortable, efficient position, to make the long way home look more and more inviting.",0.0,700.0,19,Multi-Speed,http://thebicyclechain.com/images/library/large/cannondale-quick-4-278011-11.jpg
238771,2017 Cannondale Catalyst 1,"There is a first time for everything, including falling in love with mountain biking. Cannondale has crafted a bike you can trust in the Catalyst 1. A strong, lightweight butted aluminum frame creates precise handling and a nimble ride that eats up singletrack and in-town commutes equally well. The Shimano drivetrain provides 27 smooth-shifting speeds to conquer flats and hills, 27.5-inch Alex wheels zoom over all surfaces, and Promax hydraulic disc brakes bring things to a stop right when you need them. Sturdy-yet-lightweight handlebars, stem, and saddle from Cannondale give this bike the perfect learning curve for fun times and and falling in love.",4.0,705.0,16,Front-Suspension,http://thebicyclechain.com/images/library/large/cannondale-trail-1-copy-238771-1.jpg
238776,2017 Cannondale Foray 1,"Venture into the world of mountain biking with help from Cannondale's women's Foray 1. A strong, lightweight butted aluminum frame creates precise handling and a nimble ride that eats up singletrack and bike lanes equally well, while lightweight Alex rims atop WTB BeeLine tires roll through trail obstacles. The Shimano drivetrain provides 27 smooth-shifting speeds to conquer flats and hills, and Promax hydraulic disc brakes bring things to a stop right when you need them. The sturdy-yet-lightweight handlebars, stem, and women's-specific saddle from Cannondale give you that push out to go explore.",0.0,705.0,15,Front-Suspension,http://thebicyclechain.com/images/library/large/cannondale-catalyst-1-copy-238776-11.jpg
237589,2016 Cannondale Quick 4,"The Quick 4 features Cannondale performance with the comfort and upright ride of a flat handlebar. Its lightweight aluminum frame is fun and agile, sure to make every ride more fun whether it's a quick jaunt across town or some serious miles on the weekend. The carbon-legged fork smooths out rough pavement and chipseal, while the fast-spinning aluminum wheels with tough Schwalbe tires provides city-street-tough durability and hill-climbing mobility. With a 24-speed Shimano drivetrain at your command, you can count on light, easy shifts and a hill-topping gear range. And, Cannondale's high-quality aluminum components and svelte, supportive saddle ensure you stay comfortable all ride long.",4.0,705.0,10,Multi-Speed,http://thebicyclechain.com/images/library/large/cannondale-quick-4-copy-237589-11.jpg
212086,2015 Cannondale Tango 27.5 6 - Women's,"Playing in the dirt isn't just for the boys. Rip some local trails with Cannondale's awesome Tango 27.5 6. Its strong aluminum frame and 80mm-travel Suntour suspension fork ride harmoniously over all types of terrain as the tough wheels roll true season after season. This dependable steed also features a 24-speed Shimano drivetrain, fast-rolling WTB tires, and the all-weather stopping power of ProMax hydraulic disc brakes.",0.0,710.0,16,Front-Suspension,http://thebicyclechain.com/images/library/large/cannondale-tango-29-6-womens-copy-212086-1.jpg
278017,2017 Cannondale Althea 1,"With its low-standover, mountain-bike-inspired frame, its 700c knobby tires and 50mm suspension fork, the Althea can take you from pavement, to dirt, to gravel and back. Whether you've got a rugged urban commute, or a hankering to explore some mysterious dirt roads, the Althea's got you covered.",0.0,740.0,14,Multi-Speed,http://thebicyclechain.com/images/library/large/cannondale-quick-althea-1-278017-1.jpg
277993,2017 Cannondale Synapse Sora,"The perfect position creates the perfect ride, and Cannondale's Synapse Sora geometry keeps you more comfortable, and therefore, better able to perform for longer distances. You heard it right: comfort yields speed. With a lightweight aluminum frame and road-smoothing SAVE microsuspension technology, the Synapse dulls road buzz, so you can you can explore on rough roads. A tried-and-true Shimano Sora drivetrain and Promax brakes put you in absolute control, while lightweight aluminum rims and tough Cannondale components finish out this durable road companion.",0.0,749.9,13,Sport/Performance,http://thebicyclechain.com/images/library/large/cannondale-synapse-al-sora-277993-1.jpg
